age_group,club_member_status,fashion_news_frequency,product_group_name,price,clusters
Adult,ACTIVE,NONE,Garment Upper body,134.46,4
Adult,ACTIVE,Regularly,Garment Upper body,61.26,0
Young Adult,ACTIVE,Regularly,Garment Lower body,239.04,3
Young Adult,ACTIVE,NONE,Underwear,134.46,1
Adult,ACTIVE,NONE,Garment Lower body,223.87,4
Young Adult,ACTIVE,NONE,Accessories,82.17,1
Young Adult,ACTIVE,Regularly,Garment Lower body,239.04,3
Young Adult,ACTIVE,NONE,Garment Lower body,343.61,1
Young Adult,ACTIVE,NONE,Garment Upper body,186.75,1
Young Adult,ACTIVE,Regularly,Garment Upper body,186.75,3
Elderly,ACTIVE,NONE,Underwear,134.46,4
Young Adult,ACTIVE,Regularly,Garment Lower body,239.04,3
Young Adult,PRE-CREATE,NONE,Swimwear,186.75,2
Young Adult,ACTIVE,Regularly,Garment Upper body,291.33,3
Young Adult,ACTIVE,NONE,Garment Upper body,144.92,1
Young Adult,ACTIVE,NONE,Garment Lower body,186.75,1
Young Adult,ACTIVE,Regularly,Underwear,83.22,3
Young Adult,ACTIVE,NONE,Garment Lower body,186.75,1
Adult,ACTIVE,Regularly,Garment Lower body,197.21,0
Adult,ACTIVE,NONE,Garment Lower body,552.77,4
Adult,ACTIVE,NONE,Garment Upper body,113.55,4
Adult,ACTIVE,Regularly,Shoes,106.44,0
Adult,ACTIVE,NONE,Garment Upper body,69.62,4
Young Adult,ACTIVE,Regularly,Garment Full body,239.04,3
Young Adult,ACTIVE,NONE,Garment Lower body,165.83,1
Young Adult,ACTIVE,NONE,Garment Full body,239.04,1
Young Adult,ACTIVE,NONE,Garment Full body,343.61,1
Young Adult,ACTIVE,NONE,Garment Upper body,134.46,1
Young Adult,ACTIVE,NONE,Shoes,552.77,1
Young Adult,ACTIVE,Regularly,Garment Full body,339.01,3
Young Adult,ACTIVE,Regularly,Garment Upper body,108.21,3
Young Adult,ACTIVE,NONE,Swimwear,218.12,1
Young Adult,PRE-CREATE,NONE,Garment Upper body,218.12,2
Adult,ACTIVE,NONE,Garment Lower body,113.55,4
Young Adult,ACTIVE,NONE,Swimwear,186.75,1
Young Adult,ACTIVE,NONE,Garment Upper body,134.46,1
Elderly,ACTIVE,NONE,Garment Upper body,657.34,4
Young Adult,ACTIVE,NONE,Garment Upper body,113.55,1
Young Adult,ACTIVE,NONE,Garment Full body,533.11,1
Young Adult,ACTIVE,NONE,Nightwear,291.33,1
Adult,ACTIVE,NONE,Swimwear,126.1,4
Young Adult,ACTIVE,NONE,Garment Upper body,406.36,1
Adult,ACTIVE,Regularly,Garment Lower body,1065.3,0
Adult,ACTIVE,Regularly,Garment Upper body,239.04,0
Adult,ACTIVE,NONE,Garment Upper body,552.77,4
Adult,ACTIVE,Regularly,Garment Upper body,50.8,0
Young Adult,ACTIVE,Regularly,Garment Upper body,333.68,3
Elderly,ACTIVE,Regularly,Garment Lower body,113.55,0
Adult,ACTIVE,Regularly,Garment Upper body,205.78,0
Adult,ACTIVE,Regularly,Garment Upper body,134.46,0
Adult,ACTIVE,Regularly,Underwear,218.12,0
Elderly,ACTIVE,Regularly,Garment Upper body,99.43,0
Young Adult,ACTIVE,NONE,Garment Upper body,76.94,1
Young Adult,ACTIVE,NONE,Garment Upper body,155.38,1
Young Adult,ACTIVE,NONE,Socks & Tights,134.46,1
Adult,ACTIVE,NONE,Accessories,239.04,4
Adult,ACTIVE,NONE,Garment Full body,197.21,4
Young Adult,ACTIVE,NONE,Garment Upper body,448.19,1
Young Adult,ACTIVE,NONE,Garment Lower body,186.75,1
Adult,ACTIVE,Regularly,Garment Lower body,186.75,0
Young Adult,ACTIVE,Regularly,Garment Upper body,134.46,3
Young Adult,ACTIVE,Regularly,Swimwear,217.18,3
Adult,ACTIVE,Regularly,Garment Upper body,186.75,0
Elderly,ACTIVE,Regularly,Garment Lower body,186.75,0
Young Adult,ACTIVE,NONE,Shoes,469.11,1
Adult,ACTIVE,NONE,Swimwear,155.38,4
Young Adult,ACTIVE,Regularly,Garment Lower body,280.87,3
Young Adult,ACTIVE,NONE,Garment Lower body,239.04,1
Adult,ACTIVE,NONE,Garment Upper body,552.77,4
Adult,ACTIVE,NONE,Garment Upper body,186.75,4
Adult,ACTIVE,NONE,Garment Upper body,144.92,4
Adult,ACTIVE,NONE,Garment Upper body,165.83,4
Young Adult,ACTIVE,NONE,Socks & Tights,113.55,1
Adult,ACTIVE,NONE,Garment Upper body,134.46,4
Young Adult,ACTIVE,NONE,Garment Upper body,233.81,1
Elderly,ACTIVE,Regularly,Garment Full body,144.92,0
Young Adult,ACTIVE,NONE,Garment Upper body,109.47,1
Young Adult,ACTIVE,NONE,Swimwear,186.75,1
Young Adult,ACTIVE,Regularly,Accessories,113.55,3
Young Adult,ACTIVE,Regularly,Garment Lower body,252.11,3
Young Adult,ACTIVE,NONE,Garment Lower body,176.29,1
Young Adult,ACTIVE,Regularly,Garment Upper body,239.04,3
Young Adult,ACTIVE,Regularly,Garment Lower body,343.61,3
Adult,ACTIVE,NONE,Garment Lower body,322.7,4
Teenager,ACTIVE,Regularly,Garment Upper body,186.75,0
Adult,ACTIVE,Regularly,Garment Upper body,95.77,0
Elderly,ACTIVE,NONE,Garment Upper body,239.04,4
Elderly,ACTIVE,NONE,Garment Lower body,186.75,4
Adult,ACTIVE,Regularly,Accessories,82.17,0
Young Adult,ACTIVE,Regularly,Garment Lower body,239.04,3
Young Adult,ACTIVE,Regularly,Swimwear,103.09,3
Adult,ACTIVE,NONE,Garment Lower body,291.33,4
Young Adult,ACTIVE,Regularly,Garment Lower body,291.33,3
Young Adult,ACTIVE,Regularly,Underwear,165.83,3
Elderly,ACTIVE,Regularly,Underwear,186.75,0
Young Adult,ACTIVE,NONE,Underwear,186.75,1
Adult,ACTIVE,Regularly,Garment Upper body,134.46,0
Young Adult,ACTIVE,Regularly,Shoes,138.64,3
Young Adult,ACTIVE,Regularly,Swimwear,174.2,3
Elderly,ACTIVE,Regularly,Garment Upper body,92.63,0
Young Adult,ACTIVE,Regularly,Underwear,134.46,3
Young Adult,ACTIVE,NONE,Garment Upper body,134.46,1
Elderly,ACTIVE,NONE,Garment Upper body,186.75,4
Adult,ACTIVE,NONE,Garment Lower body,134.46,4
Young Adult,ACTIVE,NONE,Garment Lower body,231.51,1
Young Adult,ACTIVE,Regularly,Accessories,96.81,3
Young Adult,ACTIVE,NONE,Garment Full body,134.46,1
Adult,ACTIVE,Regularly,Socks & Tights,134.46,0
Adult,ACTIVE,Regularly,Socks & Tights,113.55,0
Adult,ACTIVE,Regularly,Socks & Tights,113.55,0
Adult,ACTIVE,Regularly,Garment Upper body,186.75,0
Adult,ACTIVE,NONE,Shoes,312.24,4
Adult,ACTIVE,Regularly,Swimwear,171.06,0
Adult,ACTIVE,Regularly,Garment Upper body,186.75,0
Young Adult,ACTIVE,Regularly,Garment Upper body,126.1,3
Young Adult,ACTIVE,Regularly,Garment Upper body,218.12,3
Elderly,ACTIVE,Regularly,Garment Full body,448.19,0
Young Adult,ACTIVE,NONE,Garment Upper body,186.75,1
Young Adult,ACTIVE,Regularly,Garment Lower body,239.04,3
Young Adult,ACTIVE,NONE,Garment Upper body,395.9,1
Young Adult,ACTIVE,Regularly,Garment Lower body,343.61,3
Adult,ACTIVE,NONE,Garment Full body,218.12,4
Young Adult,ACTIVE,Regularly,Garment Upper body,76.94,3
Young Adult,PRE-CREATE,NONE,Garment Lower body,155.38,2
Young Adult,ACTIVE,NONE,Garment Full body,197.21,1
Young Adult,ACTIVE,NONE,Garment Upper body,239.04,1
Elderly,ACTIVE,NONE,Garment Upper body,186.75,4
Young Adult,ACTIVE,Regularly,Garment Upper body,526.62,3
Young Adult,ACTIVE,NONE,Garment Upper body,343.61,1
Adult,ACTIVE,NONE,Garment Lower body,239.04,4
Young Adult,ACTIVE,Regularly,Swimwear,134.46,3
Elderly,ACTIVE,Regularly,Garment Lower body,343.61,0
Young Adult,ACTIVE,NONE,Garment Upper body,92.63,1
Young Adult,ACTIVE,NONE,Garment Upper body,218.12,1
Adult,ACTIVE,Regularly,Garment Upper body,186.75,0
Young Adult,ACTIVE,NONE,Underwear,186.75,1
Elderly,ACTIVE,Regularly,Garment Lower body,395.9,0
Young Adult,ACTIVE,NONE,Garment Lower body,186.75,1
Young Adult,ACTIVE,NONE,Garment Full body,291.33,1
Elderly,ACTIVE,Regularly,Garment Lower body,343.61,0
Young Adult,ACTIVE,NONE,Garment Upper body,134.46,1
Adult,ACTIVE,NONE,Garment Upper body,531.85,4
Young Adult,ACTIVE,Regularly,Garment Upper body,866.5,3
Young Adult,ACTIVE,NONE,Swimwear,186.75,1
Young Adult,ACTIVE,Regularly,Garment Full body,105.18,3
Young Adult,ACTIVE,Regularly,Garment Upper body,252.11,3
Young Adult,ACTIVE,NONE,Garment Upper body,80.81,1
Young Adult,ACTIVE,Regularly,Garment Upper body,92.63,3
Elderly,ACTIVE,Regularly,Garment Upper body,71.72,0
Adult,ACTIVE,NONE,Garment Upper body,171.06,4
Elderly,ACTIVE,NONE,Garment Upper body,165.83,4
Young Adult,ACTIVE,Regularly,Garment Lower body,343.61,3
Young Adult,ACTIVE,Regularly,Garment Upper body,197.21,3
Young Adult,ACTIVE,Regularly,Garment Full body,186.75,3
Young Adult,ACTIVE,NONE,Socks & Tights,124,1
Adult,ACTIVE,NONE,Garment Lower body,144.92,4
Young Adult,ACTIVE,NONE,Garment Lower body,249.5,1
Young Adult,ACTIVE,NONE,Underwear,134.46,1
Young Adult,ACTIVE,NONE,Garment Lower body,165.83,1
Young Adult,ACTIVE,Regularly,Garment Lower body,207.67,3
Young Adult,ACTIVE,Regularly,Garment Upper body,134.46,3
Young Adult,ACTIVE,Regularly,Garment Upper body,301.78,3
Young Adult,ACTIVE,Regularly,Garment Lower body,312.24,3
Young Adult,PRE-CREATE,NONE,Garment Full body,291.33,2
Young Adult,ACTIVE,NONE,Garment Full body,239.04,1
Adult,ACTIVE,NONE,Garment Lower body,291.33,4
Adult,ACTIVE,NONE,Garment Upper body,124,4
Adult,ACTIVE,NONE,Garment Lower body,239.04,4
Young Adult,ACTIVE,NONE,Garment Upper body,343.61,1
Adult,ACTIVE,Regularly,Garment Lower body,161.65,0
Elderly,ACTIVE,NONE,Garment Full body,709.63,4
Elderly,ACTIVE,Regularly,Garment Upper body,103.09,0
Elderly,ACTIVE,NONE,Garment Upper body,291.33,4
Young Adult,ACTIVE,NONE,Garment Upper body,186.75,1
Adult,ACTIVE,NONE,Accessories,82.17,4
Young Adult,ACTIVE,Regularly,Garment Upper body,82.17,3
Adult,ACTIVE,Regularly,Garment Lower body,165.83,0
Young Adult,ACTIVE,Regularly,Shoes,354.07,3
Adult,ACTIVE,Regularly,Accessories,67.53,0
Young Adult,ACTIVE,NONE,Garment Upper body,239.04,1
Young Adult,ACTIVE,NONE,Garment Upper body,127.87,1
Young Adult,ACTIVE,Regularly,Garment Upper body,239.04,3
Young Adult,ACTIVE,NONE,Garment Upper body,113.55,1
Young Adult,ACTIVE,Regularly,Garment Upper body,134.46,3
Young Adult,ACTIVE,NONE,Underwear,82.17,1
Young Adult,ACTIVE,NONE,Garment Upper body,92.63,1
Adult,ACTIVE,Regularly,Nightwear,186.75,0
Adult,ACTIVE,Regularly,Garment Full body,312.24,0
Adult,ACTIVE,NONE,Garment Lower body,239.04,4
Young Adult,ACTIVE,NONE,Swimwear,218.12,1
Young Adult,ACTIVE,Regularly,Underwear,218.12,3
Elderly,ACTIVE,NONE,Garment Lower body,343.61,4
Elderly,ACTIVE,Regularly,Garment Lower body,134.46,0
Adult,ACTIVE,Regularly,Garment Upper body,218.12,0
Adult,ACTIVE,Regularly,Garment Full body,186.75,0
Young Adult,ACTIVE,NONE,Garment Lower body,186.75,1
Elderly,ACTIVE,NONE,Garment Lower body,145.44,4
Adult,ACTIVE,NONE,Underwear,176.29,4
Young Adult,ACTIVE,NONE,Garment Upper body,500.48,1
Young Adult,ACTIVE,NONE,Garment Upper body,312.24,1
Young Adult,ACTIVE,NONE,Garment Lower body,343.61,1
Young Adult,ACTIVE,Regularly,Garment Lower body,233.81,3
Young Adult,ACTIVE,Regularly,Underwear,165.83,3
Young Adult,ACTIVE,Regularly,Underwear,186.75,3
Adult,ACTIVE,Regularly,Garment Full body,103.09,0
Young Adult,ACTIVE,Regularly,Underwear,92.63,3
Young Adult,ACTIVE,NONE,Accessories,103.09,1
Young Adult,ACTIVE,Regularly,Garment Lower body,134.46,3
Young Adult,ACTIVE,NONE,Garment Upper body,180.06,1
Elderly,ACTIVE,Regularly,Garment Upper body,186.75,0
Adult,ACTIVE,Regularly,Underwear,90.33,0
Young Adult,ACTIVE,NONE,Shoes,186.75,1
Adult,ACTIVE,Regularly,Garment Full body,218.12,0
Adult,ACTIVE,Regularly,Garment Full body,189.89,0
Young Adult,ACTIVE,Regularly,Underwear,82.17,3
Elderly,ACTIVE,NONE,Garment Upper body,239.04,4
Young Adult,ACTIVE,Regularly,Garment Upper body,134.46,3
Young Adult,ACTIVE,NONE,Garment Upper body,134.46,1
Young Adult,ACTIVE,NONE,Garment Lower body,239.04,1
Young Adult,ACTIVE,NONE,Garment Lower body,239.04,1
Young Adult,ACTIVE,Regularly,Garment Lower body,239.04,3
Young Adult,ACTIVE,NONE,Garment Upper body,134.46,1
Young Adult,ACTIVE,Regularly,Garment Upper body,155.38,3
Young Adult,ACTIVE,Regularly,Garment Upper body,124,3
Young Adult,ACTIVE,NONE,Swimwear,218.12,1
Adult,ACTIVE,Regularly,Garment Lower body,327.93,0
Young Adult,ACTIVE,Regularly,Garment Upper body,134.46,3
Adult,ACTIVE,Regularly,Garment Upper body,92.63,0
Young Adult,ACTIVE,NONE,Garment Lower body,134.46,1
Adult,ACTIVE,Regularly,Garment Upper body,186.75,0
Elderly,ACTIVE,NONE,Garment Lower body,249.5,4
Young Adult,ACTIVE,NONE,Socks & Tights,134.46,1
Young Adult,ACTIVE,Regularly,Garment Upper body,144.92,3
Young Adult,ACTIVE,NONE,Garment Upper body,103.09,1
Adult,ACTIVE,Regularly,Accessories,67.53,0
Adult,ACTIVE,NONE,Nightwear,134.46,4
Young Adult,ACTIVE,NONE,Swimwear,186.75,1
Adult,ACTIVE,Regularly,Garment Upper body,186.75,0
Young Adult,ACTIVE,Regularly,Swimwear,211.64,3
Adult,ACTIVE,NONE,Garment Upper body,239.04,4
Elderly,ACTIVE,NONE,Garment Upper body,312.24,4
Elderly,ACTIVE,Regularly,Garment Lower body,280.87,0
Adult,ACTIVE,NONE,Underwear,186.75,4
Young Adult,ACTIVE,NONE,Garment Upper body,61.26,1
Elderly,PRE-CREATE,NONE,Socks & Tights,134.46,2
Young Adult,ACTIVE,NONE,Garment Full body,239.04,1
Adult,ACTIVE,NONE,Garment Upper body,103.09,4
Young Adult,ACTIVE,Regularly,Garment Lower body,80.71,3
Young Adult,ACTIVE,Regularly,Garment Upper body,239.04,3
Young Adult,ACTIVE,NONE,Accessories,448.19,1
Young Adult,ACTIVE,Regularly,Garment Full body,61.26,3
Young Adult,ACTIVE,Regularly,Garment Upper body,92.63,3
Young Adult,ACTIVE,NONE,Garment Upper body,186.75,1
Young Adult,ACTIVE,NONE,Accessories,113.55,1
Adult,ACTIVE,NONE,Garment Lower body,552.77,4
Young Adult,ACTIVE,NONE,Underwear,218.12,1
Adult,ACTIVE,Regularly,Garment Upper body,134.46,0
Young Adult,ACTIVE,Regularly,Garment Upper body,239.04,3
Young Adult,ACTIVE,NONE,Garment Lower body,239.04,1
Young Adult,ACTIVE,NONE,Swimwear,186.75,1
Young Adult,PRE-CREATE,NONE,Swimwear,186.75,2
Young Adult,ACTIVE,NONE,Underwear,230.04,1
Young Adult,ACTIVE,NONE,Garment Lower body,364.53,1
Adult,ACTIVE,NONE,Garment Upper body,761.92,4
Adult,ACTIVE,Regularly,Garment Upper body,552.77,0
Young Adult,ACTIVE,NONE,Unknown,186.75,1
Young Adult,ACTIVE,NONE,Garment Upper body,118.78,1
Young Adult,ACTIVE,NONE,Underwear,119.3,1
Young Adult,ACTIVE,Regularly,Shoes,270.1,3
Elderly,ACTIVE,Regularly,Garment Upper body,239.04,0
Adult,PRE-CREATE,NONE,Swimwear,291.33,2
Young Adult,ACTIVE,NONE,Swimwear,134.46,1
Adult,ACTIVE,NONE,Garment Upper body,82.17,4
Young Adult,ACTIVE,NONE,Socks & Tights,113.55,1
Young Adult,ACTIVE,NONE,Garment Upper body,165.83,1
Adult,ACTIVE,Regularly,Garment Lower body,239.04,0
Young Adult,ACTIVE,NONE,Garment Full body,383.56,1
Adult,ACTIVE,NONE,Garment Upper body,239.04,4
Young Adult,ACTIVE,NONE,Shoes,343.61,1
Adult,ACTIVE,NONE,Garment Upper body,124,4
Elderly,ACTIVE,NONE,Garment Lower body,239.04,4
Young Adult,ACTIVE,Regularly,Garment Upper body,197.21,3
Young Adult,ACTIVE,Regularly,Swimwear,186.75,3
Adult,ACTIVE,NONE,Garment Upper body,395.9,4
Adult,ACTIVE,Regularly,Garment Lower body,225.76,0
Adult,ACTIVE,Regularly,Garment Upper body,657.34,0
Young Adult,ACTIVE,NONE,Swimwear,165.83,1
Young Adult,ACTIVE,NONE,Garment Upper body,176.5,1
Young Adult,ACTIVE,NONE,Accessories,134.46,1
Young Adult,ACTIVE,Regularly,Garment Upper body,113.55,3
Young Adult,ACTIVE,Regularly,Garment Lower body,207.67,3
Young Adult,ACTIVE,NONE,Garment Upper body,134.46,1
Young Adult,ACTIVE,Regularly,Garment Lower body,197.21,3
Adult,ACTIVE,NONE,Garment Lower body,124,4
Young Adult,ACTIVE,NONE,Socks & Tights,71.72,1
Adult,ACTIVE,Regularly,Garment Lower body,164.89,0
Young Adult,ACTIVE,NONE,Garment Upper body,56.03,1
Young Adult,ACTIVE,Regularly,Garment Upper body,291.33,3
Young Adult,ACTIVE,NONE,Garment Upper body,239.04,1
Adult,ACTIVE,Regularly,Garment Full body,199.3,0
Young Adult,ACTIVE,NONE,Garment Lower body,448.19,1
Young Adult,ACTIVE,Regularly,Swimwear,165.83,3
Adult,ACTIVE,NONE,Underwear,165.83,4
Young Adult,ACTIVE,Regularly,Shoes,322.7,3
Adult,ACTIVE,NONE,Shoes,134.46,4
Young Adult,ACTIVE,Regularly,Underwear,92.63,3
Young Adult,ACTIVE,Regularly,Swimwear,165.83,3
Young Adult,ACTIVE,NONE,Garment Full body,395.9,1
Young Adult,ACTIVE,NONE,Garment Full body,218.12,1
Young Adult,ACTIVE,NONE,Underwear,165.83,1
Young Adult,ACTIVE,NONE,Swimwear,186.75,1
Young Adult,ACTIVE,NONE,Garment Lower body,71.72,1
Young Adult,ACTIVE,NONE,Underwear,239.04,1
Young Adult,ACTIVE,NONE,Garment Upper body,343.61,1
Young Adult,ACTIVE,NONE,Underwear,186.75,1
Adult,ACTIVE,NONE,Garment Lower body,324.37,4
Young Adult,ACTIVE,NONE,Garment Upper body,155.38,1
Adult,ACTIVE,Regularly,Garment Upper body,134.46,0
Young Adult,ACTIVE,Regularly,Garment Upper body,61.26,3
Young Adult,ACTIVE,NONE,Underwear,183.3,1
Elderly,ACTIVE,Regularly,Accessories,103.09,0
Adult,ACTIVE,Regularly,Underwear,113.55,0
Young Adult,ACTIVE,Regularly,Garment Upper body,50.8,3
Adult,ACTIVE,Regularly,Underwear,155.38,0
Young Adult,ACTIVE,Regularly,Garment Lower body,239.04,3
Young Adult,ACTIVE,Regularly,Garment Upper body,239.04,3
Young Adult,ACTIVE,NONE,Garment Full body,239.04,1
Young Adult,ACTIVE,Regularly,Underwear,92.63,3
Adult,ACTIVE,Regularly,Garment Lower body,291.33,0
Young Adult,ACTIVE,Regularly,Garment Upper body,159.04,3
Young Adult,ACTIVE,NONE,Swimwear,134.46,1
Adult,ACTIVE,Regularly,Socks & Tights,165.83,0
Adult,ACTIVE,Regularly,Garment Lower body,239.04,0
Young Adult,ACTIVE,Regularly,Garment Upper body,101,3
Adult,ACTIVE,NONE,Garment Full body,207.67,4
Young Adult,ACTIVE,Regularly,Garment Lower body,239.04,3
Young Adult,ACTIVE,NONE,Garment Upper body,448.19,1
Adult,ACTIVE,Regularly,Swimwear,132.68,0
Young Adult,ACTIVE,Regularly,Garment Lower body,61.26,3
Elderly,ACTIVE,NONE,Garment Lower body,395.9,4
Young Adult,ACTIVE,NONE,Garment Upper body,92.95,1
Young Adult,ACTIVE,NONE,Underwear,113.55,1
Young Adult,ACTIVE,Regularly,Garment Lower body,265.18,3
Elderly,PRE-CREATE,NONE,Underwear,218.12,2
Young Adult,ACTIVE,NONE,Garment Upper body,176.71,1
Young Adult,ACTIVE,NONE,Garment Upper body,239.04,1
Elderly,ACTIVE,Regularly,Garment Upper body,95.77,0
Adult,ACTIVE,Regularly,Garment Lower body,322.7,0
Young Adult,ACTIVE,NONE,Garment Lower body,239.04,1
Young Adult,ACTIVE,NONE,Garment Lower body,239.04,1
Young Adult,ACTIVE,Regularly,Garment Upper body,186.75,3
Young Adult,ACTIVE,NONE,Underwear,134.46,1
Adult,ACTIVE,NONE,Garment Full body,343.61,4
Young Adult,ACTIVE,NONE,Underwear,86.36,1
Young Adult,ACTIVE,Regularly,Garment Upper body,113.55,3
Adult,ACTIVE,Regularly,Garment Lower body,343.61,0
Adult,ACTIVE,NONE,Accessories,58.33,4
Young Adult,PRE-CREATE,NONE,Shoes,379.8,2
Adult,ACTIVE,NONE,Garment Lower body,239.04,4
Young Adult,ACTIVE,NONE,Garment Upper body,234.96,1
Young Adult,ACTIVE,Regularly,Swimwear,165.83,3
Adult,ACTIVE,NONE,Garment Full body,761.92,4
Adult,ACTIVE,NONE,Garment Full body,239.04,4
Young Adult,ACTIVE,NONE,Swimwear,218.12,1
Adult,ACTIVE,Regularly,Garment Lower body,218.12,0
Elderly,ACTIVE,NONE,Underwear,61.26,4
Young Adult,ACTIVE,Regularly,Garment Upper body,171.06,3
Young Adult,ACTIVE,Regularly,Garment Full body,448.19,3
Young Adult,ACTIVE,Regularly,Underwear,134.46,3
Adult,ACTIVE,NONE,Garment Upper body,71.72,4
Young Adult,ACTIVE,NONE,Garment Upper body,130.7,1
Adult,ACTIVE,Regularly,Garment Upper body,176.29,0
Adult,ACTIVE,NONE,Garment Upper body,163.22,4
Elderly,ACTIVE,Regularly,Accessories,82.17,0
Adult,ACTIVE,NONE,Socks & Tights,113.55,4
Young Adult,ACTIVE,NONE,Garment Lower body,291.33,1
Adult,ACTIVE,NONE,Garment Lower body,218.12,4
Young Adult,ACTIVE,Regularly,Garment Lower body,239.04,3
Elderly,ACTIVE,Regularly,Accessories,82.17,0
Young Adult,ACTIVE,NONE,Garment Lower body,395.9,1
Adult,ACTIVE,Regularly,Garment Upper body,134.46,0
Adult,ACTIVE,NONE,Garment Lower body,155.38,4
Adult,ACTIVE,Regularly,Swimwear,134.46,0
Adult,ACTIVE,NONE,Underwear,218.12,4
Young Adult,ACTIVE,Regularly,Swimwear,165.83,3
Adult,ACTIVE,NONE,Garment Upper body,92.63,4
Young Adult,ACTIVE,NONE,Garment Upper body,199.3,1
Adult,ACTIVE,Regularly,Garment Upper body,134.46,0
Adult,ACTIVE,NONE,Underwear,186.75,4
Adult,ACTIVE,Regularly,Socks & Tights,71.72,0
Young Adult,ACTIVE,NONE,Garment Full body,343.61,1
Adult,ACTIVE,NONE,Garment Upper body,113.55,4
Young Adult,ACTIVE,NONE,Accessories,197.21,1
Young Adult,ACTIVE,NONE,Garment Lower body,312.24,1
Adult,ACTIVE,Regularly,Garment Upper body,291.33,0
Young Adult,ACTIVE,NONE,Nightwear,134.46,1
Adult,ACTIVE,NONE,Garment Lower body,197.21,4
Young Adult,ACTIVE,Regularly,Garment Lower body,322.8,3
Adult,ACTIVE,NONE,Garment Upper body,113.55,4
Young Adult,ACTIVE,Regularly,Swimwear,315.48,3
Adult,ACTIVE,Regularly,Garment Upper body,155.38,0
Young Adult,ACTIVE,Regularly,Garment Upper body,201.81,3
Adult,ACTIVE,Regularly,Garment Upper body,252.11,0
Adult,ACTIVE,NONE,Garment Upper body,239.04,4
Young Adult,ACTIVE,NONE,Garment Upper body,165.83,1
Young Adult,ACTIVE,Regularly,Garment Upper body,239.04,3
Young Adult,ACTIVE,Regularly,Garment Upper body,80.08,3
Young Adult,ACTIVE,NONE,Garment Lower body,335.14,1
Adult,ACTIVE,NONE,Garment Upper body,134.46,4
Elderly,ACTIVE,Regularly,Garment Upper body,92.63,0
Teenager,ACTIVE,Regularly,Garment Upper body,328.03,0
Young Adult,ACTIVE,NONE,Garment Upper body,113.55,1
Young Adult,ACTIVE,NONE,Garment Upper body,82.17,1
Adult,ACTIVE,NONE,Socks & Tights,113.55,4
Young Adult,ACTIVE,Regularly,Garment Upper body,165.83,3
Young Adult,ACTIVE,NONE,Garment Upper body,335.25,1
Young Adult,ACTIVE,Regularly,Garment Upper body,343.61,3
Young Adult,ACTIVE,NONE,Garment Upper body,239.04,1
Young Adult,ACTIVE,NONE,Shoes,343.61,1
Adult,ACTIVE,NONE,Garment Lower body,239.04,4
Adult,ACTIVE,NONE,Swimwear,186.75,4
Elderly,PRE-CREATE,NONE,Garment Lower body,291.33,2
Teenager,ACTIVE,NONE,Accessories,76.94,0
Adult,ACTIVE,NONE,Garment Full body,291.33,4
Young Adult,ACTIVE,NONE,Garment Upper body,113.55,1
Adult,ACTIVE,NONE,Garment Upper body,134.46,4
Adult,ACTIVE,NONE,Garment Upper body,500.48,4
Young Adult,ACTIVE,NONE,Accessories,239.04,1
Young Adult,ACTIVE,Regularly,Garment Upper body,134.46,3
Young Adult,ACTIVE,NONE,Garment Upper body,215.09,1
Adult,ACTIVE,Regularly,Accessories,113.55,0
Young Adult,ACTIVE,Regularly,Garment Lower body,165.83,3
Young Adult,ACTIVE,Regularly,Garment Upper body,113.55,3
Adult,ACTIVE,NONE,Underwear,144.92,4
Young Adult,ACTIVE,NONE,Socks & Tights,113.55,1
Adult,PRE-CREATE,NONE,Garment Lower body,239.04,2
Young Adult,ACTIVE,Regularly,Garment Upper body,124,3
Adult,ACTIVE,NONE,Garment Upper body,155.38,4
Young Adult,ACTIVE,NONE,Garment Lower body,239.04,1
Young Adult,ACTIVE,NONE,Socks & Tights,134.46,1
Young Adult,ACTIVE,Regularly,Garment Upper body,134.46,3
Elderly,ACTIVE,NONE,Garment Upper body,186.75,4
Young Adult,ACTIVE,NONE,Garment Upper body,239.04,1
Young Adult,ACTIVE,Regularly,Garment Upper body,134.46,3
Adult,ACTIVE,NONE,Garment Lower body,134.46,4
Adult,ACTIVE,NONE,Garment Upper body,124,4
Young Adult,ACTIVE,NONE,Garment Upper body,134.46,1
