t_dat,customer_id,article_id,price,sales_channel_id,FN,Active,club_member_status,fashion_news_frequency,age,postal_code,year,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
2019-09-28,b1ddad2ad09209ea2ce3e5b519e23ef08bca985f9cba65acad2cb5f5639e8eb7,312878001,531.85,2,,,ACTIVE,NONE,38.0,81ad22a39274a8dbb084056069d741bacf26fefa73ce3c597fc6017cfbe28772,2019,312878,Pablo coat,263,Coat,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5960,Outdoor/Blazers DS,D,Divided,2,Divided,58,Divided Selected,1007,Outdoor,"Coat in a woven wool blend with a hood and concealed press-studs down the front. Tie belt at the waist, side pockets and a single back vent. Lined. The wool content of the coat is recycled."
2018-11-07,db3affb473ea8a363f6433bceefb66bafcf134b4d963084fe0bde055fd9ac621,513512002,866.5,2,1.0,1.0,ACTIVE,Regularly,32.0,1a9b34fba12488c75f2071195ed9d038f4e0668d15a2f15139e163d0ea9e2274,2018,513512,Peter parka,262,Jacket,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Parka in a sturdy weave with a drawstring hood with a fleece lining at the front. Zip and wind flap with a hook-and-loop fastening at the front, handwarmer pockets and patch pockets with a flap and hook-and-loop fastening. Adjustable tab with a hook-and-loop fastening at the cuffs and sides and a drawstring at the hem. Slightly longer at the back. Unlined."
2019-06-10,ae90471bc5e9d6505f3be70e99f350a2725db5bc4c7adf00219ed42fc5994059,742981001,186.75,2,,,ACTIVE,NONE,23.0,816029932108fd988c1d50c3406abb4cdf4a5be6d731a03e1a8286fee611860e,2019,742981,Lyon Bandeu,298,Bikini top,Swimwear,1010026,Other structure,93,Dark Green,2,Medium Dusty,19,Green,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Lined bandeau bikini top with a concealed silicone trim at the top, side support and lightly padded cups with removable inserts."
2019-12-13,a50939a0d57cc0ef5cbb0eed4dd5344db17f1cd22fe816f7698a62887da5ae36,747015002,105.18,2,1.0,1.0,ACTIVE,Regularly,30.0,75b778b42d9f9b155cc18d64f614cf44164ab220c14a55aa4bf54e3268d7bb1c,2019,747015,Washington Dress,265,Dress,Garment Full body,1010017,Stripe,10,White,3,Light,9,White,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short jersey dress with narrow shoulder straps, a seam at the waist and a flared skirt."
2018-10-20,54952902bc561f825a7bc40e3aa5e1b8eeb9905f3416aab080e8a0cd77f95d60,717518003,252.11,2,1.0,1.0,ACTIVE,Regularly,30.0,3c626df4047bb23ea54acb86c883d47caafd65fb9c25c0a5a82c0f3e73efa715,2018,717518,Pricilla turtleneck,252,Sweater,Garment Upper body,1010016,Solid,10,White,1,Dusty Light,9,White,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"Oversized top in sweatshirt fabric with a ribbed polo neck, long sleeves and ribbing at the cuffs and hem. Soft brushed inside."
2019-09-04,f632339fda8642ec154d4b861b0d06af0bc21f2bb2d392966f4df7a2c7a11480,772005008,80.81,2,,,ACTIVE,NONE,20.0,3788992b9af23e80c3c8bb6b28099df8d8a7c1e922a844516bb6d96c59c852fc,2019,772005,Tilly.,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Short-sleeved cotton jersey top in a relaxed fit with a slightly wider neckline and a rounded hem.
2019-06-24,c6a2494acd3d97f124c0d4cfb3acae6c4f1c72ac9399e6c77d9ea57350b85586,723201002,92.63,1,1.0,1.0,ACTIVE,Regularly,29.0,0f97fbc4892d76da8174d10ae8be625e7cc4dd3c3078ab0471825b2d106746e1,2019,723201,SOHO SHIRT,259,Shirt,Garment Upper body,1010004,Check,73,Dark Blue,4,Dark,2,Blue,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,Wide V-neck blouse in a viscose weave with short sleeves and buttons down the front.
2019-07-27,bc7a49911895f0ba9402b16d7de0ace603afc178998d7b0330d6f9b588952373,237222012,71.72,2,1.0,1.0,ACTIVE,Regularly,63.0,4fe734a0af18742d4a54b817fa97d79d993740203427be5b6362922b0d27aa77,2019,237222,Helsinki,254,Top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Fitted Henley top in soft cotton jersey with a low-cut neckline, button placket and long sleeves."
2018-12-23,76c8b809bd4093c67e97e4f2c69e40db98f80d1337aecdd1568ee9c74507bdee,555364002,171.06,1,,,ACTIVE,NONE,40.0,d3cb282ecfb00fa1c0d1df4548d90319300e9b5b9fe2b61c22e27dcf83e9e7b9,2018,555364,Spencer Shirt Sweater,252,Sweater,Garment Upper body,1010016,Solid,52,Pink,2,Medium Dusty,4,Pink,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Long-sleeved jumper in a soft knit with a sewn-on extended hem in woven fabric with fake buttons, and wide ribbing at the cuffs."
2019-06-15,8de659aac57b8987e1eba0699686c3ba0769908f5dfb20d7933d6bc5db3750eb,782616002,165.83,2,,,ACTIVE,NONE,57.0,892dd3b06bb9a1842abe6b5614750f35a6be4da0e25c0d09fb3e51a82a15c8ec,2019,782616,FORTUNA TEE,255,T-shirt,Garment Upper body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,5828,Jersey Fancy,F,Menswear,3,Menswear,20,Contemporary Smart,1005,Jersey Fancy,T-shirt in soft cotton jersey.
2020-02-26,4e84089cf77999897433cc40bbf9e6bd54143daadb3a35b466b0bd65d7eadb82,822957004,343.61,2,1.0,1.0,ACTIVE,Regularly,21.0,08b77f59406afbdc28cba172dcaf3953144246432fb39a00b78a5a08e5dd7bab,2020,822957,Saffron cargo LW trousers,272,Trousers,Garment Lower body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1710,Trouser,A,Ladieswear,1,Ladieswear,6,Womens Casual,1009,Trousers,"Ankle-length trousers in stretch twill with a low waist, zip fly and button, and skinny legs with a zip at the hems. Front pockets, flap leg pockets with concealed press-studs, and decorative pocket flaps at the back."
2018-10-28,fc9c80f90cf01398c4326ca0cfabbff1fe84639600bf4b0dd34f0ffc1649faa0,662868004,197.21,2,1.0,1.0,ACTIVE,Regularly,22.0,b6a0bdc1c1dc2a9f2994d1c310245952007ff8555faa172bf3ed6f31402b3b1d,2018,662868,Daisy,252,Sweater,Garment Upper body,1010010,Melange,43,Dark Red,4,Dark,18,Red,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Jumper in a soft knit containing some wool with a wide, ribbed polo neck, low dropped shoulders and ribbing at the cuffs and hem. Slightly longer at the back."
2020-03-23,cac48c20ce39b3a19501b53abd684c7580c14e23ce8c1db0c9bf12145840e58d,874676002,186.75,2,1.0,1.0,ACTIVE,Regularly,33.0,8ab44223fb33b8e416885e23acd10bde9a8bf50c015deb7f50cf592d8ae24d5f,2020,874676,Savage L/S dress,265,Dress,Garment Full body,1010001,All over pattern,53,Dark Pink,5,Bright,4,Pink,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in a crêpe weave with a round neckline and an opening with a button at the back of the neck. Long, wide sleeves with narrow elastication at the cuffs, an elasticated seam at the waist and a gently flared skirt. Unlined."
2018-09-24,7b0ee8b796fe61a34c4af6d928ca578a3f0a5b7f60068a4ec823adb1cc684fef,683001001,124.0,1,,,ACTIVE,NONE,26.0,2b7b08f58e8997f19de9e5c0ff642aca907a5f876e52eeb577d11b95f451c960,2018,683001,Pattern 7p Socks,302,Socks,Socks & Tights,1010001,All over pattern,1,Other,6,Undefined,14,undefined,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit socks in a soft cotton blend.
2019-07-19,f1a1b3e4a28ff74044ec24797a7cdf51225ea8577a612fffd846998d1b35948b,615970002,144.92,1,,,ACTIVE,NONE,50.0,7ccb0b8928f84c16fdbe516ef5a9cf5398c240d6634045d00e103b210071fc8b,2019,615970,Brad BF Denim TRS,272,Trousers,Garment Lower body,1010016,Solid,73,Dark Blue,2,Medium Dusty,2,Blue,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"5-pocket, low-rise jeans in washed denim with hard-worn details, a zip fly and button, and slightly wider, tapered legs."
2020-03-24,d7a824ced0bab44b52f7f6ce7cd2bd6cae25fcd831f8408ff7feb51d7e33659f,708311010,249.5,2,,,ACTIVE,NONE,31.0,2ec9629e8d38f06be6130c030ba3db9f74762bdedcc136a5669626d44e7126e6,2020,708311,vermont fancy slacks (1),272,Trousers,Garment Lower body,1010004,Check,8,Dark Grey,4,Dark,12,Grey,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"Ankle-length trousers in woven fabric with creases, a regular waist, hook-and-eye fastener and zip fly. Diagonal side pockets and fake welt back pockets."
2019-05-21,12d937e98bb1481a75ddf1c00c1828ae0cde851c75de76e292b8e8dc4f95b6d7,611415001,134.46,2,,,ACTIVE,NONE,29.0,c5813e16d3af409ff0bbb13e4ae9c4d2b016f6011b989ae92c6bfa79acb0315d,2019,611415,Charlotte Brazilian Aza.Low 2p,286,Underwear bottom,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Brazilian briefs in lace with a low waist, lined gusset and high cut at the back."
2020-07-28,51d892ea31b722a94919c3e228cf3e122013596451af806c41855937caf52485,763960001,165.83,1,,,ACTIVE,NONE,27.0,19bbff130cc04c029a4a09eb202f1ca2b91ca69721310bc0d328d5016940dd9c,2020,763960,Sampha linned denim speed,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,6565,Baby Boy Woven,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1006,Woven/Jersey/Knitted mix Baby,"Jersey-lined jeans in stretch, supersoft denim with elasticated ribbing at the waist and a fake fly with a press-stud. Fake front pockets, real back pockets, and straight legs."
2018-10-04,250e5dbe7aecd0db35f98a59f3fb6e1c8b51efb7f69b46fd415f88229ad677e6,573085001,207.67,2,1.0,1.0,ACTIVE,Regularly,35.0,9d1e654c3056bede14ed0443319d29700ec4c8472c995a2e7a71942fa58a5d4d,2018,573085,Madison skinny HW,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"5-pocket jeans in washed stretch denim with a high waist, zip fly and slim legs."
2019-05-25,2c56c819056065eae87a7e2b0bbc8d823860cd66e06229a8981d8f9f899183df,750070001,134.46,1,1.0,1.0,ACTIVE,Regularly,30.0,d976b57cf3c39c33483d93d5485e35662877abf2a8746ce0546de04615ab5592,2019,750070,EDC Sudden,253,Vest top,Garment Upper body,1010001,All over pattern,32,Orange,7,Medium,3,Orange,3090,Campaigns,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1023,Special Offers,"Flared top in an airy Tencel™ lyocell and viscose weave. Narrow cut at the top with an opening at the front, and narrow, adjustable shoulder straps."
2020-09-02,4e507eb5a05b7cd01ca8a9eabf54c3b153bf641828504fdde9b71b8c0242b8b4,920610005,301.78,2,1.0,1.0,ACTIVE,Regularly,24.0,77fc4230ed76f2131222be0081de22dc8355e193ba47761698aeb53fe901bdee,2020,920610,Peking oversized,264,Blazer,Garment Upper body,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,1222,Suit jacket,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1008,Dressed,"Oversized jacket in woven fabric with notch lapels, a button at the front and welt front pockets with a flap. Lined in recycled polyester."
2019-03-22,20782ad911d86ce62310a5b88b8dd81ff619d62ac207e42c1a6dfc58d15454c2,439285001,312.24,1,1.0,1.0,ACTIVE,Regularly,33.0,b1a6d725409d19254891bf12c1d33f3feb3c6b1a6ba14bdb417dbb4c1c30ceca,2019,439285,Stella treggings (1),272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,Treggings in stretch twill with fake front pockets and real back pockets.Wide ribbing at the waist for optimum comfort.
2020-05-31,1f00da48cbc9d53e3dbd13eeb8fae6c98e6c1d29e48cf4c184cd90f8f651171c,785402001,291.33,2,,,PRE-CREATE,NONE,32.0,f7c280739c108ff1f50bdf313867957968edc0c0dbdded3c414359ad5e30ba4a,2020,785402,ED Debbie jumpsuit,267,Jumpsuit/Playsuit,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"3/4-length jumpsuit in viscose jersey with a deep wrapover V-neck, a seam with narrow, concealed elastication at the waist, a low crotch and wide legs. Unlined."
2020-04-04,5e65595020e3198e9ee2a336c964eb21afc2d4fe1fa87402aa3562a5e5513109,836131001,239.04,2,,,ACTIVE,NONE,25.0,cd07830a4ed9fbac737a049a1d52900d77ba90e15fcd9583a756cce6372933c7,2020,836131,Jill denim dress,265,Dress,Garment Full body,1010024,Chambray,73,Dark Blue,2,Medium Dusty,2,Blue,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in soft Tencel™ lyocell denim with a V-neck, short sleeves and buttons down the front. Tapered waist and a gently flared skirt. Unlined."
2019-07-12,a36cf30d70b9b2add3f64130d4e508774045cfd2fffc4723210f2b3dff458edc,751295003,291.33,2,,,ACTIVE,NONE,55.0,51e84b497e6548a64c086ab15be2a995a73638eb61c13df2dce65b7fe190854a,2019,751295,Vovve shorts,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"High-waisted shorts in woven fabric with a wide, detachable tie belt, pleats at the front, a zip fly with hook-and-eye fasteners and side pockets."
2018-10-23,4612e8f958ea4dd5221dc06cc1cf92b6789e5bdc439ff52bf23017a0c22b45b0,579500001,124.0,2,,,ACTIVE,NONE,48.0,0b85260206ef06ae6750628ccc3a4de7fe10c0a504c5f1abab4c2be494df7893,2018,579500,Vero Tee,255,T-shirt,Garment Upper body,1010008,Front print,6,Light Grey,1,Dusty Light,12,Grey,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,"T-shirt in soft cotton jersey with a print and embroidered motif on the front, short sleeves with sewn-in turn-ups and a raw-edge hem."
2020-02-10,78d5bdc114793301c12ae03def25536c549db1561ce4b5ca62d50c3d3de6ea30,597891002,239.04,2,,,ACTIVE,NONE,46.0,cbab5e5bbd3b0fb4f77d561014d4e12c7141c17de6207990db0986acf215df9a,2020,597891,Shorts R.W Kelly Lee,274,Shorts,Garment Lower body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Shorts in washed denim with hard-worn details, a regular waist, zip fly and button, and side and back pockets."
2019-10-12,2fd14afad7448cdcff662215ed88cd2eab4d0792b2ea56ff4d32f397d62f51ac,794793001,343.61,2,,,ACTIVE,NONE,30.0,5be72e07caaab2ec6da3afeb221ef436bb71b22c3e860afa2cbc2302c607d2fa,2019,794793,Tambov,252,Sweater,Garment Upper body,1010010,Melange,7,Grey,2,Medium Dusty,12,Grey,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Boxy jumper in a soft knit containing some wool with a turtle neck, long raglan sleeves and ribbing at the cuffs and hem. Slightly longer at the back. The polyester content of the jumper is recycled."
2018-11-26,e5dc6d532f4dae6c76c8284820146c279fd29ebd554609fcbaad32f4e9df89e8,565941002,161.65,2,1.0,1.0,ACTIVE,Regularly,45.0,c1cca8a4969b9123e9f974abcf92f56d4c024ba317131180ab5cdcbb7a0e7b0f,2018,565941,Basting trs,272,Trousers,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,7656,Kids Boy Trouser,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1009,Trousers,"Suit trousers in woven fabric with concealed, adjustable elastication at the waist and an extended waistband with a hook-and-eye fastening. Zip fly, side pockets, fake jetted pockets with a button at the back, and straight legs with creases down the front."
2019-07-22,8c709d3bcb2faa7cb1d2931c2a6095f0f7802036a413edc897066f70ed2fab2f,659011001,709.63,2,,,ACTIVE,NONE,59.0,be661e9dbf44aecdd3aefa75f5429ca334bc8dfe859df92f7b510089ea3d2b9d,2019,659011,LF Clematis Frill Dress,265,Dress,Garment Full body,1010001,All over pattern,10,White,3,Light,9,White,9020,Special Collection,A,Ladieswear,1,Ladieswear,82,Special Collections,1023,Special Offers,"Dress in a spotted silk and Tencel™ lyocell weave with a V-neck and flounces at the front. Narrow adjustable grosgrain shoulder straps, a concealed zip in one side and an asymmetric hem. Unlined."
2019-12-20,f9887d1bf71c60763c25f819e7a555e2a460439703bd7213962388e573a24a16,796179001,103.09,1,1.0,1.0,ACTIVE,Regularly,57.0,c120cf0c22cf76bf3e3a5799f278ae715c0d98ce6b9e2f09db614f8e319e2c15,2019,796179,Elvira turtleneck,252,Sweater,Garment Upper body,1010008,Front print,10,White,3,Light,9,White,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Long-sleeved top in sweatshirt fabric with a motif on the front, ribbed turtleneck, dropped shoulders and ribbing at the cuffs and hem. Soft brushed inside."
2019-11-08,cbd6035e515dd98ddab0dbf6d4f8978b164dcf6587b00bbf1c6a51e6c7c9dd0c,662948013,291.33,2,,,ACTIVE,NONE,63.0,05c30e6c683193eb56f0e2d70c71ee52e0a156ec609cc1189f781e0621bf84db,2019,662948,Osman (1),252,Sweater,Garment Upper body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Shorter polo-neck jumper in a rib knit containing some wool with dropped shoulders, long sleeves and roll-edges around the neck, cuffs and hem."
2019-01-18,37f848205aa37ef6b752c15c77fa4c13835ff92b1bc76db2d78b601ac92c8c23,532578028,186.75,1,,,ACTIVE,NONE,25.0,8dd60d62a2a88e3db7d075e7e1bab06d0b0f5064766789463b4ee8638cd87f7a,2019,532578,Annette,252,Sweater,Garment Upper body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Jumper in a soft, loose knit with a V-neck, long raglan sleeves and roll edges at the cuffs and hem. Longer at the back."
2020-01-06,c46323d2d2e96d17f71b05dcdfc4f42c7b9f82f5d5bbee1977102535fbee14ee,822789003,82.17,1,,,ACTIVE,NONE,47.0,8a96ac471f8e2ce4256e85adc66dae05cc3158cc88287eb88d2c2261f561e897,2020,822789,Amsterdam scarf,80,Scarf,Accessories,1010016,Solid,51,Light Pink,7,Medium,4,Pink,3409,Scarves,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Large scarf in a soft, airy weave with fringes on the short sides."
2019-05-27,2cf99f97351d4c369dbeef57d385415bafc3097c9081e5db136dcc496fd9d178,753214004,82.17,1,1.0,1.0,ACTIVE,Regularly,22.0,78a9ac8cb9b115c68327e48d521c0ca9291923f23b93fe9bddb986a031905484,2019,753214,Price tee - TVP- TM,255,T-shirt,Garment Upper body,1010008,Front print,22,Yellow,7,Medium,8,Yellow,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,T-shirt in cotton jersey with a motif.
2019-01-25,097197e397e6269a6c4ff51f368d8a3c2c09c1c36507bb39dc4f050513052f40,631590002,165.83,2,1.0,1.0,ACTIVE,Regularly,54.0,c2d8fbd3b2d4d8712243bc2ad0f26563e0a271c23dc58ca2ec5e8af4fb6b5c5d,2019,631590,Bootcut R.W,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket jeans in washed stretch denim with a regular waist, zip fly and button, and legs that flare at the hem."
2020-09-19,055cb31509a1ad419b341e9612567943f686bb15af51a2a73801f00034b40664,890502002,354.07,2,1.0,1.0,ACTIVE,Regularly,34.0,40dd8591664aee4ddcf7e8c65bb212b14e1743e135b857fcf646204878f6ae4c,2020,890502,Licett Runner,94,Sneakers,Shoes,1010001,All over pattern,10,White,3,Light,9,White,3828,Sneakers,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Trainers in mesh and imitation leather with a padded edge, lacing at the front and a loop at the back. Mesh linings and insoles and chunky soles."
2020-07-25,9a8480aa6db7426de85e53cc2a90d36b99d2cf47f3dadc17ccb6c59a64f612be,850904001,67.53,1,1.0,1.0,ACTIVE,Regularly,38.0,1094828126f28fe71ba64ed2786e928d7960d03db809a48cbbe38388ebd12083,2020,850904,Florida Cap,69,Cap/peaked,Accessories,1010001,All over pattern,32,Orange,2,Medium Dusty,3,Orange,3519,Gloves/Hats,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Cap in patterned cotton twill with a lightly padded sweatband and an adjustable tab and metal fastener at the back.
2020-07-24,1a38aa46a24c2e1e894ace043c4066de674fa348c8e72b857fe14c8159d4917c,892421009,239.04,2,,,ACTIVE,NONE,32.0,f9c3b25fc0b2370acb51d7ba4d3a39e7fe433a1d3a7a4d2e2888e19433576300,2020,892421,Muscle tank,253,Vest top,Garment Upper body,1010016,Solid,6,Light Grey,1,Dusty Light,12,Grey,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,Straight-cut sleeveless top in soft jersey made from a modal and cotton blend with a round neckline and shoulder pads.
2018-11-06,af921f648c67f69e2078e34fb9b25f36a1b26aa1124a80b4b63e7c96c90fba5b,652000014,127.87,1,,,ACTIVE,NONE,35.0,da11312212135e813e3fff31040dea159431e78402f36695cdb52e3e0c34ab51,2018,652000,Diana Sweater,252,Sweater,Garment Upper body,1010001,All over pattern,13,Beige,2,Medium Dusty,11,Beige,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Long-sleeved top in soft fabric with narrow ribbing around the neckline, cuffs and hem."
